(979AF867DF1D4CF290467D47E5BD20CA,2013-01-07T18:48:51.000-05:00,Monday,Evening,2013-01-07T18:56:16.000-05:00,-73.998337,40.746025,-73.981255,40.747223,Manhattan)
(559F071794B7213986693B57DCEDDEE5,2013-01-07T22:19:19.000-05:00,Monday,Night,2013-01-07T22:39:02.000-05:00,0,0,0,0,No borough)
(9DCEE90343F24D475B3A19A3F10AE801,2013-01-10T10:31:05.000-05:00,Thursday,Morning,2013-01-10T10:46:35.000-05:00,-73.982079,40.763794,-74.003113,40.731106,Manhattan)
(4F3E6D0E69CABD8954F8A126D54C5C20,2013-01-08T02:22:17.000-05:00,Tuesday,Morning,2013-01-08T02:24:47.000-05:00,-73.99469,40.750191,-73.990089,40.757217,Manhattan)
(CD2F522EEE1FF5F5A8D8B679E23576B3,2013-01-07T13:21:28.000-05:00,Monday,Afternoon,2013-01-07T13:34:11.000-05:00,-73.947601,40.77533,-73.978798,40.777584,Manhattan)
(351BE7D984BE17DB2FA80A748E816472,2013-01-07T21:58:43.000-05:00,Monday,Night,2013-01-07T22:08:42.000-05:00,-73.987099,40.755215,-73.974457,40.755589,Manhattan)
(A56B275487B0D09E6BA4C8801E0B2BE3,2013-01-01T17:11:51.000-05:00,Tuesday,Evening,2013-01-01T17:17:18.000-05:00,-73.98793,40.749542,-73.978981,40.766735,Manhattan)
(5FEFD00D9773268B72EE4E879852F190,2013-01-08T10:44:06.000-05:00,Tuesday,Morning,2013-01-08T10:46:09.000-05:00,-73.989296,40.756313,-73.987885,40.751122,Manhattan)
(65683B8714DEF5F783E75E8111784177,2013-01-10T14:55:05.000-05:00,Thursday,Afternoon,2013-01-10T14:57:38.000-05:00,-73.961678,40.756123,-73.969917,40.753159,Manhattan)
(178BA04DD1A4E3A184C86AA3F110A742,2013-01-10T10:42:05.000-05:00,Thursday,Morning,2013-01-10T10:51:14.000-05:00,-73.946854,40.775887,-73.961754,40.77993,Manhattan)
(265B3D7D30A9B7AE389A2626F6825266,2013-01-07T08:29:26.000-05:00,Monday,Morning,2013-01-07T08:34:48.000-05:00,-73.986847,40.762066,-74.002892,40.760334,Manhattan)
(7B5156F38990963332B33298C8BAE25E,2013-01-05T14:00:07.000-05:00,Saturday,Afternoon,2013-01-05T14:06:34.000-05:00,-73.986351,40.738503,-73.981422,40.74744,Manhattan)
(CD45CB7CD02BB6649F9A23F5A374A480,2013-01-05T21:04:10.000-05:00,Saturday,Night,2013-01-05T21:11:45.000-05:00,-73.9879,40.737755,-73.979568,40.730965,Manhattan)
(F7C8E4BC689563E4562A9F52A04EE619,2013-01-08T13:51:53.000-05:00,Tuesday,Afternoon,2013-01-08T13:55:24.000-05:00,-73.998299,40.740654,-74.000504,40.747913,Manhattan)
(015760806341352ED97B0F79C8A873BC,2013-01-06T22:18:22.000-05:00,Sunday,Night,2013-01-06T22:26:51.000-05:00,-74.003059,40.723473,-73.976883,40.751884,Manhattan)
(5B34A2589D1D2106FC0C47564A4833F0,2013-01-08T12:50:22.000-05:00,Tuesday,Afternoon,2013-01-08T12:58:39.000-05:00,-73.952026,40.766479,-73.966827,40.759968,Manhattan)
(598CCE5B9C1918568DEE71F43CF26CD2,2013-01-08T07:51:16.000-05:00,Tuesday,Morning,2013-01-08T07:51:20.000-05:00,-73.945396,40.80209,-73.945412,40.802025,Manhattan)
(81D753BF37DADFA0AB6DD2A246A81D32,2013-01-08T10:54:06.000-05:00,Tuesday,Morning,2013-01-08T10:55:50.000-05:00,-73.983917,40.746563,-73.990921,40.750141,Manhattan)
(375201058CFE70CE40B69903041C2310,2013-01-01T19:41:43.000-05:00,Tuesday,Evening,2013-01-01T19:49:17.000-05:00,-73.984734,40.76931,-73.997787,40.744205,Manhattan)
(1D24DD6F12731B59E72DD7CF387F5011,2013-01-08T08:30:16.000-05:00,Tuesday,Morning,2013-01-08T08:41:03.000-05:00,-73.976288,40.765472,-73.975105,40.757393,Manhattan)
(AE3664048097EAEBF73CB279944741A6,2013-01-06T16:37:03.000-05:00,Sunday,Afternoon,2013-01-06T16:41:38.000-05:00,-73.995102,40.744781,-73.992508,40.738434,Manhattan)
(5B34A2589D1D2106FC0C47564A4833F0,2013-01-08T10:08:49.000-05:00,Tuesday,Morning,2013-01-08T10:18:43.000-05:00,-73.972366,40.762138,-73.957542,40.782902,Manhattan)
(730A179A7F97126B694CABFB93CC3A0C,2013-01-08T07:49:28.000-05:00,Tuesday,Morning,2013-01-08T07:57:15.000-05:00,-74.00679,40.754345,-73.980316,40.784081,Manhattan)
(A4B0B563E94A1C3ADA0B308161EDCB5A,2013-01-07T16:19:22.000-05:00,Monday,Afternoon,2013-01-07T16:24:13.000-05:00,0,0,0,0,No borough)
(BAF57796E45D921BB23217E17A372FF6,2013-01-06T00:15:44.000-05:00,Sunday,Morning,2013-01-06T00:27:33.000-05:00,-74.005058,40.728676,-73.977501,40.757061,Manhattan)
(D25781FA72D2C328B9F120736E6CAA68,2013-01-08T10:59:25.000-05:00,Tuesday,Morning,2013-01-08T11:04:35.000-05:00,-73.960358,40.769138,-73.961914,40.775684,Manhattan)
(351BE7D984BE17DB2FA80A748E816472,2013-01-07T20:49:38.000-05:00,Monday,Night,2013-01-07T21:11:19.000-05:00,-73.874374,40.774078,-73.978325,40.764835,Manhattan)
(559F071794B7213986693B57DCEDDEE5,2013-01-07T18:42:42.000-05:00,Monday,Evening,2013-01-07T18:49:53.000-05:00,0,0,0,0,No borough)
(559F071794B7213986693B57DCEDDEE5,2013-01-07T20:19:22.000-05:00,Monday,Night,2013-01-07T20:23:10.000-05:00,0,0,0,0,No borough)
(05EACD5B806FC3D01A377606D37CF327,2013-01-08T10:17:06.000-05:00,Tuesday,Morning,2013-01-08T10:36:58.000-05:00,-73.985962,40.758213,-73.950424,40.783554,Manhattan)
(E8BD33FAF31C98E52D1E45A60216113B,2013-01-01T23:26:42.000-05:00,Tuesday,Night,2013-01-01T23:49:24.000-05:00,-73.783318,40.648636,-73.964249,40.719543,Brooklyn)
(9DCEE90343F24D475B3A19A3F10AE801,2013-01-10T14:11:57.000-05:00,Thursday,Afternoon,2013-01-10T14:29:37.000-05:00,-74.00843,40.707649,-73.992279,40.749187,Manhattan)
(3DC3C9552D190C5D26B0358C23E449A6,2013-01-10T12:08:05.000-05:00,Thursday,Afternoon,2013-01-10T12:12:11.000-05:00,-73.987953,40.761723,-73.989838,40.756985,Manhattan)
